Address,City,State,Zip,AUTO_UNIQUE_ID_2019-08-19_glenpark_address_set_3,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
7500 VALENTINE ST,Oakland,CA,,376,USCGeocoder,78.101,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5234.69741646596,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7736089408253,-122.163540666751,Relaxed
3300 69TH AV,Oakland,CA,,377,USCGeocoder,203.1,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.770778,-122.1750224,Relaxed
2100 21ST AV,Oakland,CA,,378,USCGeocoder,109.355,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2485.48882993124,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.790162301635,-122.23401134855,Relaxed
9800 ST ELMO DR,Oakland,CA,,379,USCGeocoder,62.5019,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,758.488620016258,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.732290817922,-122.186941587397,Relaxed
4500 TIDEWATER AV,Oakland,CA,,380,USCGeocoder,187.5436,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.763804,-122.2208554,Relaxed
8000 IRIS ST,Oakland,CA,,381,USCGeocoder,187.5066,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.7631245,-122.1676381,Relaxed
4200 LAKESHORE AV,Oakland,CA,,382,USCGeocoder,156.2532,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.8158143,-122.233218,Relaxed
800 FILBERT ST,Oakland,CA,,383,USCGeocoder,46.7244,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1930.16871992918,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.8041006388727,-122.284594366485,Relaxed
2600 RAWSON ST,Oakland,CA,,384,USCGeocoder,171.8653,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.776573,-122.1975928,Relaxed
2300 DURANT AV,Oakland,CA,,385,USCGeocoder,109.3981,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
1500 17TH AV,Oakland,CA,,386,USCGeocoder,218.8157,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1512.12080936134,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.788480239375,-122.242304547898,Relaxed
2700 VALLECITO PL,Oakland,CA,,387,USCGeocoder,31.2497,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2868.59759964189,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7967431840462,-122.233123820175,Relaxed
98TH AV & LAWLOR ST,Oakland,CA,,388,USCGeocoder,31.2137,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
2900 76TH AV,Oakland,CA,,389,USCGeocoder,203.1261,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.7683797,-122.1685002,Relaxed
38TH AV & NEVIL ST,Oakland,CA,,390,USCGeocoder,31.2561,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
7100 HALLIDAY AV,Oakland,CA,,391,USCGeocoder,171.8844,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.7665163,-122.1783976,Relaxed
75TH AV & HAMILTON ST,Oakland,CA,,392,USCGeocoder,31.3576,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
76TH AV & SPENCER ST,Oakland,CA,,393,USCGeocoder,31.2661,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
2100 DURANT AV,Oakland,CA,,394,USCGeocoder,78.179,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
0 AGNES ST,Oakland,CA,,395,USCGeocoder,109.4352,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
10600 ACALANES DR,Oakland,CA,,396,USCGeocoder,62.5021,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7526.95886702137,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7321167163384,-122.177498669278,Relaxed
500 MANDANA BLVD,Oakland,CA,,397,USCGeocoder,62.4783,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1933.11282131588,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.8127470101974,-122.24389963946,Relaxed
6200 LAIRD AV,Oakland,CA,,398,USCGeocoder,46.8725,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2791.12031296268,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7761288136576,-122.179084728937,Relaxed
4000 PATTERSON AV,Oakland,CA,,399,USCGeocoder,62.5251,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3921.06053027883,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7940802234062,-122.19304655151,Relaxed
800 NORTHVALE RD,Oakland,CA,,400,USCGeocoder,78.1344,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,13451.2885238412,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.8086716320068,-122.237260151046,Relaxed
400 PENDLETON WY,Oakland,CA,,401,USCGeocoder,187.4957,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.7352302,-122.2002472,Relaxed
3100 PARK BLVD,Oakland,CA,,402,USCGeocoder,62.5462,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5320.48880463466,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.803032065952,-122.237206750245,Relaxed
98TH AV & DOOLITTLE DR,Oakland,CA,,403,USCGeocoder,31.2448,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
900 36TH AV,Oakland,CA,,404,USCGeocoder,218.8362,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.7727741,-122.223597,Relaxed
3800 BALFOUR AV,Oakland,CA,,405,USCGeocoder,218.747,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.8136449,-122.2379805,Relaxed
61ST ST & MARTIN LUTHER KING JR WY,Oakland,CA,,406,USCGeocoder,31.2238,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
MACARTHUR BLVD & PATTERSON AV,Oakland,CA,,407,USCGeocoder,31.254,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
W GRAND AV & UNION ST,Oakland,CA,,408,USCGeocoder,31.2727,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
11100 ACALANES DR,Oakland,CA,,409,USCGeocoder,187.4754,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.7288387,-122.1728924,Relaxed
2400 E 15TH ST,Oakland,CA,,410,USCGeocoder,203.1513,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1941.72121244948,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7834032404725,-122.233628793793,Relaxed
7900 STERLING DR,Oakland,CA,,411,USCGeocoder,203.1288,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.7691226,-122.159051,Relaxed
75TH AV & GARFIELD AV,Oakland,CA,,412,USCGeocoder,31.2502,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
1400 EXCELSIOR AV,Oakland,CA,,413,USCGeocoder,31.2459,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2481.07138028089,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.8027490893052,-122.22769350793,Relaxed
E 15TH ST & 24TH AV,Oakland,CA,,414,USCGeocoder,31.2265,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
2000 100TH AV,Oakland,CA,,415,USCGeocoder,312.3833,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.7444676,-122.1618005,Relaxed
2500 74TH AV,Oakland,CA,,416,USCGeocoder,234.3413,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.7655443,-122.1757073,Relaxed
9800 B ST,Oakland,CA,,417,USCGeocoder,62.5258,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5052.75270874519,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7428130279151,-122.173781191114,Relaxed
10800 ACALANES DR,Oakland,CA,,418,USCGeocoder,31.248,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1727.35417070426,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.730492504154,-122.175684169665,Relaxed
3400 CALANDRIA AV,Oakland,CA,,419,USCGeocoder,187.4836,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.7577805,-122.1525816,Relaxed
800 MANDANA BLVD,Oakland,CA,,420,USCGeocoder,187.4777,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.8119666,-122.2329855,Relaxed
6700 FLORA ST,Oakland,CA,,421,USCGeocoder,171.9206,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.7632414,-122.1894799,Relaxed
1500 68TH AV,Oakland,CA,,422,USCGeocoder,187.4803,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.7616933,-122.1897761,Relaxed
2400 10TH AV,Oakland,CA,,423,USCGeocoder,234.4124,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7469.88720735814,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7985978645794,-122.240418569241,Relaxed
3500 MAY CT,Oakland,CA,,424,USCGeocoder,62.4962,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2441.81829933217,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.8000679536184,-122.214949895499,Relaxed
6800 SIMSON ST,Oakland,CA,,425,USCGeocoder,31.2304,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,18355.0677373484,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7743291057319,-122.171995173148,Relaxed
1600 100TH AV,Oakland,CA,,426,USCGeocoder,281.2911,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2764.72991840867,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7432875071215,-122.166907710353,Relaxed
2500 RITCHIE ST,Oakland,CA,,427,USCGeocoder,46.8776,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,11028.9789177999,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.762051393139,-122.172414293428,Relaxed
53RD ST & LOWELL ST,Oakland,CA,,428,USCGeocoder,31.4301,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
2400 63RD AV,Oakland,CA,,429,USCGeocoder,62.4413,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3639.2056822083,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7679128821722,-122.189563074402,Relaxed
72ND AV & HAWLEY ST,Oakland,CA,,430,USCGeocoder,31.2451,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
1100 CHESTNUT ST,Oakland,CA,,431,USCGeocoder,109.3761,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3644.55258926097,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.8070719229486,-122.285813231088,Relaxed
68TH AV & INTERNATIONAL BLVD,Oakland,CA,,432,USCGeocoder,31.2493,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
800 WALKER AV,Oakland,CA,,433,USCGeocoder,46.9776,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4226.40651027858,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.8136808260785,-122.245327648267,Relaxed
33RD ST & SAN PABLO AV,Oakland,CA,,434,USCGeocoder,31.2797,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
1900 E 21ST ST,Oakland,CA,,435,USCGeocoder,109.3748,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2452.2919649547,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7915414152015,-122.236113894109,Relaxed
5TH ST & MARTIN LUTHER KING JR WY,Oakland,CA,,436,USCGeocoder,31.2538,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
5700 MILES AV,Oakland,CA,,437,USCGeocoder,46.8471,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,15976.0844082185,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.8451838021245,-122.251823931166,Relaxed
0 ROSSMOOR CT,Oakland,CA,,438,USCGeocoder,140.6726,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
18TH ST & WOOD ST,Oakland,CA,,439,USCGeocoder,31.2524,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
107TH AV & INTERNATIONAL BLVD,Oakland,CA,,440,USCGeocoder,31.2293,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
20TH AV & E 21ST ST,Oakland,CA,,441,USCGeocoder,15.6221,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
0 EVERGREEN LN,Oakland,CA,,442,USCGeocoder,140.6409,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
2100 PERALTA ST,Oakland,CA,,443,USCGeocoder,46.8491,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4526.67564070597,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.8160892129536,-122.290165368973,Relaxed
3700 GREEN ACRE RD,Oakland,CA,,444,USCGeocoder,234.3712,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.7866159,-122.1907892,Relaxed
2600 60TH AV,Oakland,CA,,445,USCGeocoder,78.1447,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3657.00286765723,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7713604878442,-122.189057069685,Relaxed
3000 UNION ST,Oakland,CA,,446,USCGeocoder,62.4812,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4370.46676759189,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.8224846645118,-122.283756022582,Relaxed
2000 E 20TH ST,Oakland,CA,,447,USCGeocoder,109.3487,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2544.53965577437,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7900641536334,-122.235994488882,Relaxed
9300 THERMAL ST,Oakland,CA,,448,USCGeocoder,15.6225,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4943.08375789318,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7539113717463,-122.159452306464,Relaxed
4100 MARKET ST,Oakland,CA,,449,USCGeocoder,78.1315,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2169.15067121107,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.8315469629652,-122.273680412496,Relaxed
4000 BARNER AV,Oakland,CA,,450,USCGeocoder,62.4811,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5578.22165953461,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.8026807030914,-122.202603389192,Relaxed
4TH ST & HARRISON ST,Oakland,CA,,451,USCGeocoder,15.624,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
