Address,City,State,Zip,AUTO_UNIQUE_ID_2019-08-19_glenpark_address_set_5,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
3500 MIRASOL AV,Oakland,CA,,924,USCGeocoder,218.7545,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.7569349,-122.150532,Relaxed
3700 EMERSON ST,Oakland,CA,,925,USCGeocoder,31.2212,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2127.47621556139,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.8038562718546,-122.230938410822,Relaxed
12400 SKYLINE BLVD,Oakland,CA,,926,USCGeocoder,187.4525,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.7963597,-122.1611289,Relaxed
15TH AV & E 18TH ST,Oakland,CA,,927,USCGeocoder,31.2456,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
DUNSMUIR AV & MONTEREY BLVD,Oakland,CA,,928,USCGeocoder,31.2595,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
BROOKDALE AV & LILAC ST,Oakland,CA,,929,USCGeocoder,31.2552,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
2600 MONTANA ST,Oakland,CA,,930,USCGeocoder,203.0889,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.7979996,-122.2132284,Relaxed
6900 COLTON BLVD,Oakland,CA,,931,USCGeocoder,281.2784,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.8360778,-122.1999614,Relaxed
AIRPORT ACCESS RD & HEGENBERGER RD,Oakland,CA,,932,USCGeocoder,31.3835,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
ADAMS ST & EUCLID AV,Oakland,CA,,933,USCGeocoder,15.6192,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
3100 WEBSTER ST,Oakland,CA,,934,USCGeocoder,31.2416,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2340.57383986562,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.8198531570509,-122.26308976724,Relaxed
84TH AV & G ST,Oakland,CA,,935,USCGeocoder,46.8767,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
39TH AV & ALISO AV,Oakland,CA,,936,USCGeocoder,15.6002,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
10200 GRAFFIAN ST,Oakland,CA,,937,USCGeocoder,62.5113,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2337.79211491253,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7402839804606,-122.170242874868,Relaxed
1100 W GRAND AV,Oakland,CA,,938,USCGeocoder,93.7376,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2198.47342479927,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.8154563456577,-122.282908824407,Relaxed
8TH AV & EMBARCADERO,Oakland,CA,,939,USCGeocoder,15.6453,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
5900 MAZUELA DR,Oakland,CA,,940,USCGeocoder,78.1211,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,10210.0944971819,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.8324943528572,-122.207829596099,Relaxed
9400 CASTLEWOOD ST,Oakland,CA,,941,USCGeocoder,203.1286,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.7563658,-122.1524157,Relaxed
MORCOM AV & NORMANDIE AV,Oakland,CA,,942,USCGeocoder,31.2507,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
40TH ST & SAN PABLO AV,Oakland,CA,,943,USCGeocoder,31.2254,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
SANTA CLARA AV & VALLE VISTA AV,Oakland,CA,,944,USCGeocoder,31.3785,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
5400 TAFT AV,Oakland,CA,,945,USCGeocoder,31.2481,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,10214.08528262,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.8418299961522,-122.251516954938,Relaxed
98TH AV & LYNDHURST ST,Oakland,CA,,946,USCGeocoder,31.1801,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
4100 E 18TH ST,Oakland,CA,,947,USCGeocoder,187.5244,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2412.1036833846,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7757854971802,-122.214562259727,Relaxed
1400 GLENFIELD AV,Oakland,CA,,948,USCGeocoder,109.3713,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.8068979,-122.221246,Relaxed
800 FRUITVALE AV,Oakland,CA,,949,USCGeocoder,31.2893,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,842.454043580685,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7732283279116,-122.227872695412,Relaxed
6800 HILLMONT DR,Oakland,CA,,950,USCGeocoder,15.6207,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1538.54753859993,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7749736168387,-122.169749629202,Relaxed
3500 MALCOLM AV,Oakland,CA,,951,USCGeocoder,78.1247,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.7467592,-122.139952,Relaxed
2100 98TH AV,Oakland,CA,,952,USCGeocoder,93.7607,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2495.74071333441,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.74786804677,-122.162916403076,Relaxed
E 34TH ST & STUART ST,Oakland,CA,,953,USCGeocoder,15.6595,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
3800 MONTEREY BLVD,Oakland,CA,,954,USCGeocoder,203.0119,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.7964695,-122.1894632,Relaxed
9700 SAN LEANDRO ST,Oakland,CA,,955,USCGeocoder,187.631,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.740436,-122.1829328,Relaxed
4600 MACARTHUR BLVD,Oakland,CA,,956,USCGeocoder,203.1352,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.7855756,-122.1907851,Relaxed
24TH AV & E 24TH ST,Oakland,CA,,957,USCGeocoder,15.6222,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
79TH AV & ASH ST,Oakland,CA,,958,USCGeocoder,31.2831,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
700 ZEPHYR DR,Oakland,CA,,959,USCGeocoder,15.6209,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,424.297153315507,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.811934249123,-122.299187803424,Relaxed
0 CHADBOURNE WY,Oakland,CA,,960,USCGeocoder,93.7402,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
0 FOSTER CT,Oakland,CA,,961,USCGeocoder,125.0077,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
15TH ST & BRUSH ST,Oakland,CA,,962,USCGeocoder,31.2508,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
DASHWOOD AV & DEERWOOD AV,Oakland,CA,,963,USCGeocoder,30.9898,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
6200 BUENA VISTA AV,Oakland,CA,,964,USCGeocoder,218.5219,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.843884,-122.2309774,Relaxed
8600 D ST,Oakland,CA,,965,USCGeocoder,93.8583,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2312.60768753476,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7502944907645,-122.181522552107,Relaxed
CLEVELAND AV & WESLEY AV,Oakland,CA,,966,USCGeocoder,15.5924,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
5100 FAIRHILL CT,Oakland,CA,,967,USCGeocoder,62.3515,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3039.09324340476,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7751312808343,-122.148646805564,Relaxed
3300 DAVIS ST,Oakland,CA,,968,USCGeocoder,62.5034,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2087.6266299095,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7887055766299,-122.217151667085,Relaxed
2600 MOUNTAIN BLVD,Oakland,CA,,969,USCGeocoder,62.4683,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3399.15386966709,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.8173528896045,-122.203122009161,Relaxed
6100 ASCOT DR,Oakland,CA,,970,USCGeocoder,187.4642,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.8204494,-122.1957811,Relaxed
5300 LEONA ST,Oakland,CA,,971,USCGeocoder,62.4621,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,34319.7676032512,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7875065647927,-122.174777680848,Relaxed
6200 MARSHALL ST,Oakland,CA,,972,USCGeocoder,46.8641,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2384.79541868437,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.8445298310254,-122.285145346564,Relaxed
60TH ST & CANNING ST,Oakland,CA,,973,USCGeocoder,46.8431,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
700 BERGEDO DR,Oakland,CA,,974,USCGeocoder,78.1642,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1401.61519399006,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7305009518564,-122.174784457433,Relaxed
3300 ORCHID ST,Oakland,CA,,975,USCGeocoder,77.9961,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2023.4616682136,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7863655780582,-122.218938474692,Relaxed
CHURCH ST & FLORA ST,Oakland,CA,,976,USCGeocoder,31.021,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
3RD ST & CHESTER ST,Oakland,CA,,977,USCGeocoder,46.8715,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
400 105TH AVE,Oakland,CA,,978,USCGeocoder,343.7153,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.7294278,-122.1798642,Relaxed
10600 PEARMAIN ST,Oakland,CA,,979,USCGeocoder,186.8847,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.7340571,-122.1756842,Relaxed
1700 105TH AV,Oakland,CA,,980,USCGeocoder,234.3673,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2203.98958622594,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7400558389532,-122.164943293378,Relaxed
1300 HAMPEL ST,Oakland,CA,,981,USCGeocoder,62.2845,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,904.796708769165,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.8060919602086,-122.223640428205,Relaxed
3600 JOAQUIN MILLER RD,Oakland,CA,,982,USCGeocoder,31.2555,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6883.6288903784,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.8097090954133,-122.183189810463,Relaxed
7500 CLAREMONT AV,Oakland,CA,,983,USCGeocoder,62.5035,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,8463.34301382396,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.8633764558479,-122.23499767442,Relaxed
13TH AV & BELLA VISTA AV,Oakland,CA,,984,USCGeocoder,15.5398,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
SHONE AV & STERLING DR,Oakland,CA,,985,USCGeocoder,31.264,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
1300 21ST AV,Oakland,CA,,986,USCGeocoder,140.5256,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1569.9868622385,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7849191873687,-122.239039638563,Relaxed
MADRONE AV & MASTERSON ST,Oakland,CA,,987,USCGeocoder,31.0903,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
0 KROHN LN,Oakland,CA,,988,USCGeocoder,156.2533,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
12100 TARTAN WY,Oakland,CA,,989,USCGeocoder,234.3355,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.8006383,-122.1663428,Relaxed
0 BARNER PL,Oakland,CA,,990,USCGeocoder,171.7084,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
2700 E 11TH ST,Oakland,CA,,991,USCGeocoder,218.711,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2586.61670166138,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7786362550697,-122.234063795323,Relaxed
ALMA AV & MCKINLEY AV,Oakland,CA,,992,USCGeocoder,31.2689,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
64TH AV & BUENA VENTURA AV,Oakland,CA,,993,USCGeocoder,46.8788,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
2200 DAMUTH ST,Oakland,CA,,994,USCGeocoder,46.8735,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6551.67329883855,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.802489625548,-122.21351463382,Relaxed
1800 CASTERLINE RD,Oakland,CA,,995,USCGeocoder,234.4008,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.809412,-122.2134486,Relaxed
CHAPMAN ST & LANCASTER ST,Oakland,CA,,996,USCGeocoder,31.1994,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
27TH ST & VALDEZ ST,Oakland,CA,,997,USCGeocoder,31.2498,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
45TH ST & SHATTUCK AV,Oakland,CA,,998,USCGeocoder,31.4361,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
5300 SAN PABLO AV,Oakland,CA,,999,USCGeocoder,187.6433,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.8373529,-122.2814735,Relaxed
